"Crop_Name","crop","ensemble","Latitude","Longitude","status","database_id","source_db","predictable","used"
"Pigeonpea","Pigeonpea","pigeonpea",23.819999,80.389999,"G","ICP_2575","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",23.159999,79.940002,"G","ICP_2576","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",23.649999,76.889999,"G","ICP_2577","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",23.159999,79.940002,"G","ICP_2578","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",24.53,81.290001,"G","ICP_2579","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",24.53,81.290001,"G","ICP_2580","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",24.53,81.290001,"G","ICP_2581","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",23.370001,81.050003,"G","ICP_2582","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",24.530006,81.300031,"G","ICP_2583","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",24.37,81.279998,"G","ICP_2584","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",24.569999,80.830001,"G","ICP_2585","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",24.569999,80.830001,"G","ICP_2586","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",24.27,80.75,"G","ICP_2587","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",24.27,80.75,"G","ICP_2588","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",24.569999,80.569999,"G","ICP_2589","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",24.569999,80.569999,"G","ICP_2590","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",24.909999,79.589996,"G","ICP_2591","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",24.909999,79.589996,"G","ICP_2592","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",24.909999,79.589996,"G","ICP_2593","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",24.909999,79.589996,"G","ICP_2594","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",24.909999,79.589996,"G","ICP_2595","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",25.239999,79.129997,"G","ICP_2596","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",24.909999,79.559997,"G","ICP_2597","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",24.11,80.580001,"G","ICP_2598","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",26.229999,78.180001,"G","ICP_2599","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",26.496899,78,"G","ICP_2600","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",26.496899,78,"G","ICP_2601","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",26.707499,78.226101,"G","ICP_2602","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",26.559946,78.929691,"G","ICP_2603","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",26.77,78.300003,"G","ICP_2604","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",26.229999,78.180001,"G","ICP_2605","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",26.229999,78.180001,"G","ICP_2606","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",25.219999,77.610001,"G","ICP_2607","icrisat",FALSE,TRUE
