"Crop_Name","crop","ensemble","Latitude","Longitude","status","database_id","source_db","predictable","used"
"Sweet potato","Sweetpotato","Southern_lineage",-28,-57.6,"G","CIP_127","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-28.25,-57.96,"G","CIP_128","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-27.5,-55.58,"G","CIP_129","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-27.5,-55.58,"G","CIP_130","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-27.33,-55.5,"G","CIP_131","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-27.33,-55.5,"G","CIP_132","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-27.6333,-55.4833,"G","CIP_133","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-27.6333,-55.4833,"G","CIP_134","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-27.6333,-55.4833,"G","CIP_135","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-27.1166,-54.9166,"G","CIP_136","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-27.1166,-54.9166,"G","CIP_137","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-27.3833,-54.7666,"G","CIP_138","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-27.5,-54.66,"G","CIP_139","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-26.2536,-53.6464,"G","CIP_140","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-26.25,-53.65,"G","CIP_141","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-26.25,-53.65,"G","CIP_142","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-26.25,-53.65,"G","CIP_143","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-26.25,-53.65,"G","CIP_144","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-26.25,-53.65,"G","CIP_145","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-26.25,-53.65,"G","CIP_146","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-26.4333,-54.4333,"G","CIP_147","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-26.25,-53.65,"G","CIP_148","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-26.25,-53.65,"G","CIP_149","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-26.25,-53.65,"G","CIP_150","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-26.25,-53.65,"G","CIP_151","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-27.05,-55.05,"G","CIP_152","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-27.05,-55.05,"G","CIP_153","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-27.05,-55.05,"G","CIP_154","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-27.05,-55.05,"G","CIP_155","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-27.05,-55.05,"G","CIP_156","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-26.9833,-55.05,"G","CIP_157","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-13.91,-59.53,"G","CIP_158","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-13.83,-59.66,"G","CIP_159","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-13.83,-59.66,"G","CIP_160","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-13.75,-59.66,"G","CIP_161","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-13.66,-59.66,"G","CIP_162","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-13.66,-59.66,"G","CIP_163","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-12.58,-60.25,"G","CIP_164","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-12.58,-60.25,"G","CIP_165","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-12.66,-60.33,"G","CIP_166","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-13.08,-60.66,"G","CIP_167","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-13.08,-60.66,"G","CIP_168","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-13.08,-60.66,"G","CIP_169","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-13.08,-60.66,"G","CIP_170","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-13.08,-60.66,"G","CIP_171","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-13,-60.58,"G","CIP_172","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-13,-60.58,"G","CIP_173","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-13,-60.58,"G","CIP_174","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-13,-60.58,"G","CIP_175","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-13.66,-61.16,"G","CIP_176","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-11.6408,-61.2,"G","CIP_177","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-13.5,-61.16,"G","CIP_178","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-13.35,-61,"G","CIP_179","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-11.5,-61.2982,"G","CIP_180","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-11.5,-61.2982,"G","CIP_181","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-11.5,-61.2982,"G","CIP_182","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-13.5,-61.21,"G","CIP_183","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-13.5,-61.21,"G","CIP_184","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-13.5,-61.21,"G","CIP_185","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-11.6509,-61.2,"G","CIP_186","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-11.7,-61.33,"G","CIP_187","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-11.7,-61.33,"G","CIP_188","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-11.7,-61.33,"G","CIP_189","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-11.412,-61.7333,"G","CIP_190","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-11.66,-61.86,"G","CIP_191","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-11.66,-61.86,"G","CIP_192","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-11.66,-61.9,"G","CIP_193","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-11.66,-61.93,"G","CIP_194","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-11.66,-61.93,"G","CIP_195","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-10.6657,-62.3,"G","CIP_196","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-11.83,-62.66,"G","CIP_197","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-9.91,-63.16,"G","CIP_198","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-9.91,-63.16,"G","CIP_199","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-9.66,-63.16,"G","CIP_200","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-17.7261,-66.2333,"G","CIP_201","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-17.7261,-66.2333,"G","CIP_202","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-17.7261,-66.2333,"G","CIP_203","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-17.16,-65.5,"G","CIP_204","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-17.08,-65.66,"G","CIP_205","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-17.25,-65.66,"G","CIP_206","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-16.9146,-66.752,"G","CIP_207","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-17,-65.66,"G","CIP_208","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-17,-65.66,"G","CIP_209","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-16.75,-65.58,"G","CIP_210","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-18.66,-64.83,"G","CIP_211","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-18.66,-64.83,"G","CIP_212","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-18.8733,-65.0833,"G","CIP_213","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-18.7527,-65.0806,"G","CIP_214","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-18.7527,-65.0806,"G","CIP_215","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-18.7527,-65.0806,"G","CIP_216","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-18.7527,-65.0806,"G","CIP_217","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-18.7527,-65.0806,"G","CIP_218","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-20.3521,-64.2312,"G","CIP_219","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-20.3521,-64.2312,"G","CIP_220","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-20.3521,-64.2312,"G","CIP_221","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-18.82,-65.0632,"G","CIP_222","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-18.8704,-65.0833,"G","CIP_223","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-18.8205,-65.0627,"G","CIP_224","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-18.8205,-65.0627,"G","CIP_225","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-18.8205,-65.0627,"G","CIP_226","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-16.738,-67.9166,"G","CIP_227","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-16.738,-67.9166,"G","CIP_228","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-17.66,-63.08,"G","CIP_229","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-17.1,-63.11,"G","CIP_230","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-17.46,-63.33,"G","CIP_231","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-17.6333,-62.8763,"G","CIP_232","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-18.1,-63.1833,"G","CIP_233","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-18.1,-63.1833,"G","CIP_234","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-19.5714,-62.6,"G","CIP_235","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-19.5714,-62.6,"G","CIP_236","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-18.8381,-63.4666,"G","CIP_237","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-18.8381,-63.4666,"G","CIP_238","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-18.0355,-63.45,"G","CIP_239","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-17.9031,-63.4301,"G","CIP_240","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-17.9,-63.23,"G","CIP_241","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-17.91,-63.23,"G","CIP_242","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-18.0132,-63.4034,"G","CIP_243","cip",FALSE,TRUE
